"SourceFile"	"FileName"	"Make"	"Model"	"DateTimeOriginal"	"TriggerMode"	"Sequence"	"EventNumber"	"MoonPhase"	"AmbientTemperature"	"SerialNumber"	"Contrast"	"Brightness"	"Sharpness"	"Saturation"	"NewFileName"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0001.JPG"	"IMG_0001.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 15:23:29"	"M"	"1 2"	1	4	9	"S750HG02176084"	159	223	16	0	"vj_tr_hu_1_2019-07-16_0001.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0002.JPG"	"IMG_0002.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 15:23:30"	"M"	"2 2"	1	4	9	"S750HG02176084"	159	223	16	0	"vj_tr_hu_1_2019-07-16_0002.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0003.JPG"	"IMG_0003.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 15:26:58"	"M"	"1 2"	2	4	11	"S750HG02176084"	159	223	16	0	"vj_tr_hu_1_2019-07-16_0003.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0004.JPG"	"IMG_0004.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 15:26:58"	"M"	"2 2"	2	4	11	"S750HG02176084"	159	223	16	0	"vj_tr_hu_1_2019-07-16_0004.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0005.JPG"	"IMG_0005.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 16:40:25"	"M"	"1 2"	3	4	9	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0005.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0006.JPG"	"IMG_0006.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 16:40:25"	"M"	"2 2"	3	4	9	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0006.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0007.JPG"	"IMG_0007.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 19:06:49"	"M"	"1 2"	4	4	7	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0007.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0008.JPG"	"IMG_0008.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 19:06:49"	"M"	"2 2"	4	4	7	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0008.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0009.JPG"	"IMG_0009.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 20:00:00"	"T"	"0 0"	1	4	7	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0009.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0010.JPG"	"IMG_0010.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 21:18:45"	"M"	"1 2"	5	4	6	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0010.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0011.JPG"	"IMG_0011.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 21:18:45"	"M"	"2 2"	5	4	6	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0011.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0012.JPG"	"IMG_0012.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 23:06:57"	"M"	"1 2"	6	4	6	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0012.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0013.JPG"	"IMG_0013.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:16 23:06:57"	"M"	"2 2"	6	4	6	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-16_0013.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Vestre Jakobselv/vj_tr_hu_1/2020/IMG_0014.JPG"	"IMG_0014.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:07:17 01:04:12"	"M"	"1 2"	7	4	6	"S750HG02176084"	143	239	16	0	"vj_tr_hu_1_2019-07-17_0001.JPG"
