"SourceFile"	"FileName"	"Make"	"Model"	"DateTimeOriginal"	"TriggerMode"	"Sequence"	"EventNumber"	"MoonPhase"	"AmbientTemperature"	"SerialNumber"	"Contrast"	"Brightness"	"Sharpness"	"Saturation"	"NewFileName"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwMS5KUEc="	"IMG_0001.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:21:45"	"M"	"1 2"	1	5	16	"S750HK01271125"	159	223	16	0	"ko_ry_sn_4_2018-07-01_0001.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwMi5KUEc="	"IMG_0002.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:21:45"	"M"	"2 2"	1	5	16	"S750HK01271125"	159	223	16	0	"ko_ry_sn_4_2018-07-01_0002.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwMy5KUEc="	"IMG_0003.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:22:46"	"M"	"1 2"	2	5	16	"S750HK01271125"	159	223	16	0	"ko_ry_sn_4_2018-07-01_0003.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwNC5KUEc="	"IMG_0004.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:22:46"	"M"	"2 2"	2	5	16	"S750HK01271125"	159	223	16	0	"ko_ry_sn_4_2018-07-01_0004.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwNS5KUEc="	"IMG_0005.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:23:28"	"M"	"1 2"	3	5	16	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-01_0005.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwNi5KUEc="	"IMG_0006.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:01 18:23:29"	"M"	"2 2"	3	5	16	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-01_0006.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwNy5KUEc="	"IMG_0007.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:02 01:00:00"	"T"	"0 0"	1	5	10	"S750HK01271125"	143	239	16	0	"ko_ry_sn_4_2018-07-02_0001.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwOC5KUEc="	"IMG_0008.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:02 13:00:00"	"T"	"0 0"	2	5	21	"S750HK01271125"	143	239	16	0	"ko_ry_sn_4_2018-07-02_0002.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAwOS5KUEc="	"IMG_0009.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:03 01:00:00"	"T"	"0 0"	3	5	12	"S750HK01271125"	143	239	16	0	"ko_ry_sn_4_2018-07-03_0001.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAxMC5KUEc="	"IMG_0010.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:03 12:52:31"	"M"	"1 2"	4	5	19	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-03_0002.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAxMS5KUEc="	"IMG_0011.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:03 12:52:32"	"M"	"2 2"	4	5	19	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-03_0003.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAxMi5KUEc="	"IMG_0012.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:03 12:53:50"	"M"	"1 2"	5	5	19	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-03_0004.JPG"
"base64:Ly9hZC51aXQubm8vbnRmYWsvT2tvc3lzdGVtRmlubm1hcmsvYmlsZGVyIHNt5WduYWdlcmZvdG9ib2tzZXIvRGF0YS9JbWFnZXMgb3JnYW5pc2VkIGJ5IFJlZ2lvbl9zaXRlX3llYXIvS29tYWcvUk5ZMDQvMjAxOS9JTUdfMDAxMy5KUEc="	"IMG_0013.JPG"	"RECONYX"	"SM750 SECURITY"	"2018:07:03 12:53:50"	"M"	"2 2"	5	5	19	"S750HK01271125"	159	223	32	0	"ko_ry_sn_4_2018-07-03_0005.JPG"
